Method,No.,Feature,n real,n synthetic,Real mean,Synthetic mean,Difference,Welch t,p-value,KS,p < 0.05
Bootstrap,26,V9_blood_IgGRBD,91,91,1610.33636033928,1458.5676180189782,-151.76874232030173,0.6544138859719462,0.5136866275920299,0.06593406593406594,No
Bootstrap,27,V10_blood_IgGRBD,91,91,1740.3842333646921,1574.0438987344176,-166.34033463027458,0.6479724377687174,0.5178285343641547,0.10989010989010989,No
Bootstrap,28,V11_blood_IgGRBD,91,91,2435.6731343898145,2341.6543134280614,-94.01882096175314,0.4230161179155598,0.6727892789384836,0.06593406593406594,No
Bootstrap,29,V4_Saliva_IgGspike,91,91,44.520155346000585,45.48128932386964,0.9611339778690535,-0.2189925482532025,0.8269041367826968,0.04395604395604396,No
Bootstrap,30,V4_Saliva_IgGRBD,91,91,34.03445494174957,34.72669926187494,0.6922443201253685,-0.13163284306176107,0.8954224329553677,0.06593406593406594,No
Bootstrap,31,V5_Saliva_IgGspike,91,91,145.75231281021138,151.39708629021277,5.6447734800013905,-0.3459175700474521,0.7298104989118535,0.06593406593406594,No
Bootstrap,32,V5_Saliva_IgGRBD,91,91,153.54405279473943,157.8294501566625,4.28539736192306,-0.2100598228848958,0.8338585770756762,0.04395604395604396,No
Bootstrap,33,V8_Saliva_IgGspike,91,91,125.64155031200293,137.42026965172735,11.778719339724418,-0.8725226217524188,0.38408654140464027,0.07692307692307693,No
Bootstrap,34,V8_Saliva_IgGRBD,91,91,122.48972522295438,138.26790793911442,15.778182716160046,-1.0234774783478802,0.307477196980888,0.07692307692307693,No
Bootstrap,35,V8b_Saliva_IgGspike,91,91,338.2158605004405,333.36733117470374,-4.848529325736763,0.30055461924958093,0.7641025810025763,0.054945054945054944,No
Bootstrap,36,V8b_Saliva_IgGRBD,91,91,398.57266855436364,393.1356020013055,-5.437066553058173,0.26136509625752863,0.7941136197221662,0.06593406593406594,No
Bootstrap,37,V9_Saliva_IgGspike,91,91,223.05881720666702,224.34813923527906,1.2893220286120481,-0.07336812476319146,0.9415947970542858,0.06593406593406594,No
Bootstrap,38,V9_Saliva_IgGRBD,91,91,255.26088198462685,258.35596685095146,3.095084866324612,-0.1225831303770382,0.9025739708368647,0.054945054945054944,No
Bootstrap,39,V4_Saliva_IgAspike,91,91,47.108007475570005,48.47005517404158,1.362047698471578,-0.31143525245703385,0.7558325960332088,0.06593406593406594,No
Bootstrap,40,V4_Saliva_IgARBD,91,91,43.100691578545415,43.9889373595898,0.8882457810443825,-0.20829923684673082,0.8352322970953521,0.054945054945054944,No
Bootstrap,41,V5_Saliva_IgAspike,91,91,84.73729122602023,88.6160920373686,3.87880081134837,-0.4082251310131758,0.6836018417915668,0.04395604395604396,No
Bootstrap,42,V5_Saliva_IgARBD,91,91,83.34017392108728,89.26545340739764,5.925279486310359,-0.6471204073802918,0.5183787177874454,0.06593406593406594,No
Bootstrap,43,V8_Saliva_IgAspike,91,91,51.38416520219583,54.19129370496823,2.8071285027724002,-0.49522393401972625,0.6210509249330192,0.08791208791208792,No
Bootstrap,44,V8_Saliva_IgARBD,91,91,57.968210541285,65.19694375729823,7.228733216013225,-0.9454676275945375,0.3456904098120718,0.13186813186813187,No
Bootstrap,45,V8b_Saliva_IgAspike,91,91,46.935210124476924,43.6768546811827,-3.258355443294228,0.807701991674867,0.4203444376133566,0.08791208791208792,No
Bootstrap,46,V8b_Saliva_IgARBD,91,91,52.45808972107185,53.56930451864724,1.1112147975753928,-0.18983303460098838,0.8496542455057999,0.054945054945054944,No
Bootstrap,47,V9_Saliva_IgAspike,91,91,27.16994598647068,26.50252686097072,-0.6674191254999613,0.2030837508214388,0.8393006380454666,0.054945054945054944,No
Bootstrap,48,V9_Saliva_IgARBD,91,91,26.604469154889767,26.71460453298066,0.11013537809089158,-0.017415393366866382,0.9861245923184738,0.0989010989010989,No
Bootstrap,49,V8_IFNg,91,91,31.1695054599217,32.463049521813026,1.2935440618913248,-0.2678093007974605,0.7891527720370711,0.08791208791208792,No
Bootstrap,50,V9_IFNg,91,91,78.89835192083002,75.53846174806029,-3.359890172769738,0.24249189683446887,0.8086777865470425,0.07692307692307693,No
Bootstrap,51,V8_IL2,91,91,130.1841593312693,128.69791735135593,-1.4862419799133875,0.07859145445761025,0.9374448843509015,0.054945054945054944,No
Bootstrap,52,V9_IL2,91,91,174.50123680030907,178.27967079917153,3.778433998862454,-0.1539360470588638,0.8778326157696072,0.054945054945054944,No
Bootstrap,53,V9Dual,91,91,19.905494527502373,19.29450551756136,-0.6109890099410151,0.16385538965454727,0.8700293225889272,0.06593406593406594,No
Bootstrap,54,V8Dual,91,91,8.972802202780167,8.923901065365298,-0.04890113741486957,0.029478746384912893,0.9765154640886126,0.08791208791208792,No
Bootstrap,55,IFNG_production,91,91,0.09224910548489008,0.0884234373365621,-0.003825668148327979,0.30137500011265717,0.7634767336031789,0.054945054945054944,No
Bootstrap,56,Il2_production,91,91,0.2338140260551002,0.2261637215922167,-0.007650304462883506,0.38215981099827556,0.7027970295800967,0.08791208791208792,No
Bootstrap,57,RATIO_CD4CD8,91,91,1.2654785350128845,1.333057783462189,0.06757924844930452,-0.44594944611459025,0.6561749812213159,0.08791208791208792,No
Bootstrap,58,V8Neut,91,91,265.0976501297165,279.5637516189407,14.46610148922423,-0.28726854427164916,0.7742376457251549,0.07692307692307693,No
Bootstrap,59,V9Neut,91,91,935.7140911647251,893.9259090213985,-41.788182143326594,0.29704203317522176,0.7667805353458027,0.06593406593406594,No
Bootstrap,60,V7_ACE2,91,91,334.41255225716054,331.43667845673616,-2.975873800424381,0.05941975627820266,0.9526847216529268,0.07692307692307693,No
Bootstrap,61,V8_ACE2,91,91,136.17588026444992,125.73916760119764,-10.43671266325228,0.5448939653895754,0.5865619849765111,0.07692307692307693,No
Bootstrap,62,V8b_ACE2,91,91,694.1192100441062,718.314469054505,24.195259010398786,-0.35567089904423305,0.7225044917673098,0.07692307692307693,No
Bootstrap,63,V9_ACE2,91,91,523.224073766352,444.5580116104294,-78.66606215592265,1.1407385237751024,0.2555646459419072,0.12087912087912088,No
Column-wise,1,spikeProduction_D1D2,91,91,3.140899490524124,3.136616588948847,-0.004282901575276998,0.21958616158309507,0.8264426058175098,0.054945054945054944,No
Column-wise,2,spikeDecay_D1D2,91,91,0.024470117864209218,0.024364004791765422,-0.00010611307244379545,0.757677256320623,0.44963571015578174,0.08791208791208792,No
Column-wise,3,spikeProduction_D3,91,91,0.62353461260324,0.6236627311496944,0.00012811854645444765,-0.21028583475146617,0.8336824665738202,0.04395604395604396,No
Column-wise,4,spikeDecay_D3,91,91,0.008703867730858562,0.008716893484713613,1.3025753855051142e-05,-0.34837495356284276,0.7279694924310989,0.10989010989010989,No
Column-wise,5,RBDProduction_D1D2,91,91,2.404523417189881,2.4004249546554064,-0.004098462534474656,0.26317326783017764,0.7927198185891031,0.054945054945054944,No
Column-wise,6,RBDDecay_D1D2,91,91,0.021558716197262753,0.021568406659823198,9.690462560444507e-06,-0.29254905146419047,0.7702124007067624,0.06593406593406594,No
Column-wise,7,RBDProduction_D3,91,91,0.8169864972869119,0.8153310516378381,-0.0016554456490737168,0.5055017335997743,0.6138310545868212,0.06593406593406594,No
Column-wise,8,RBDDecay_D3,91,91,0.011376512891889274,0.011382513955890477,6.001064001202178e-06,-0.17211662854521217,0.8635406651615786,0.054945054945054944,No
Column-wise,9,V1_blood_IgGspike,91,91,6.896112140718397,6.621845114362109,-0.27426702635628875,0.2503490116243461,0.8026036195843045,0.054945054945054944,No
Column-wise,10,V4_blood_IgGspike,91,91,203.0056377518308,155.2334450653621,-47.772192686468685,1.238673528797458,0.21715063785840513,0.10989010989010989,No
Column-wise,11,V4a_blood_IgGspike,91,91,125.34833855812366,146.04053040913172,20.69219185100806,-0.7057277837962883,0.48127217060502303,0.0989010989010989,No
Column-wise,12,V6_blood_IgGspike,91,91,924.6595707568493,917.0238807175185,-7.635690039330825,0.10521506653963952,0.9163223756168066,0.04395604395604396,No
Column-wise,13,V8_blood_IgGspike,91,91,483.44704525287335,527.9199147905622,44.47286953768884,-0.6882249339814185,0.4921973140311301,0.07692307692307693,No
Column-wise,14,V8a_blood_IgGspike,91,91,339.3911614889627,296.50283293671663,-42.888328552246094,0.9597314647322917,0.3385822270953267,0.054945054945054944,No
Column-wise,15,V8b_blood_IgGspike,91,91,1349.6065938760946,1301.58313868596,-48.023455190134655,0.9810648278499593,0.3279159766136057,0.0989010989010989,No
Column-wise,16,V9_blood_IgGspike,91,91,1015.3168724814614,947.7363938551682,-67.58047862629314,0.9197978310053574,0.35891043465297934,0.07692307692307693,No
Column-wise,17,V10_blood_IgGspike,91,91,962.7392485063154,979.0684579702524,16.32920946393699,-0.20029194331909175,0.8414789231495172,0.07692307692307693,No
Column-wise,18,V11_blood_IgGspike,91,91,1314.8465629829154,1312.9028545002361,-1.9437084826793125,0.04060761291718369,0.9676537326981856,0.03296703296703297,No
Column-wise,19,V1_blood_IgGRBD,91,91,5.13758461029975,4.68596488564879,-0.4516197246509597,0.458457975332169,0.647254830787906,0.03296703296703297,No
Column-wise,20,V4_blood_IgGRBD,91,91,226.04022855549067,184.93572098868233,-41.10450756680834,0.6090834486656542,0.5434223504615981,0.06593406593406594,No
Column-wise,21,V4a_blood_IgGRBD,91,91,159.47874348504203,91.55209387789716,-67.92664960714487,1.272689690341843,0.20599232020225738,0.06593406593406594,No
Column-wise,22,V6_blood_IgGRBD,91,91,1757.633392538343,1677.9152304418794,-79.71816209646363,0.3860140090572474,0.6999428655168901,0.054945054945054944,No
Column-wise,23,V8_blood_IgGRBD,91,91,562.1188489578583,637.7652251799028,75.64637622204452,-0.5982627889214488,0.5504249411513668,0.07692307692307693,No
Column-wise,24,V8a_blood_IgGRBD,91,91,494.1665499446156,521.9809463155138,27.814396370898237,-0.21170088011402707,0.8325835290135875,0.06593406593406594,No
Column-wise,25,V8b_blood_IgGRBD,91,91,2589.5026994170726,2776.205087179666,186.7023877625934,-0.9828659596493461,0.32699393286906,0.08791208791208792,No
Column-wise,26,V9_blood_IgGRBD,91,91,1610.33636033928,1537.363061124152,-72.97329921512801,0.312180895123013,0.7552660989436131,0.054945054945054944,No
Column-wise,27,V10_blood_IgGRBD,91,91,1740.3842333646921,1791.940142406212,51.55590904151995,-0.20350471289718125,0.8389705004057233,0.07692307692307693,No
Column-wise,28,V11_blood_IgGRBD,91,91,2435.6731343898145,2177.694633426247,-257.9785009635675,1.1367148008669383,0.2571685614257016,0.10989010989010989,No
Column-wise,29,V4_Saliva_IgGspike,91,91,44.520155346000585,45.54651044489263,1.0263550988920471,-0.2470008466438381,0.8051911575248636,0.054945054945054944,No
Column-wise,30,V4_Saliva_IgGRBD,91,91,34.03445494174957,32.20439574482677,-1.8300591969228037,0.33864370345926925,0.7352729196690067,0.0989010989010989,No
Column-wise,31,V5_Saliva_IgGspike,91,91,145.75231281021138,161.27869424715146,15.526381436940085,-0.9182298185512586,0.3597486827958759,0.06593406593406594,No
Column-wise,32,V5_Saliva_IgGRBD,91,91,153.54405279473943,158.90790512797597,5.363852333236537,-0.26026780906926544,0.7949549200493709,0.054945054945054944,No
Column-wise,33,V8_Saliva_IgGspike,91,91,125.64155031200293,117.74463533045171,-7.89691498155122,0.5987405163996194,0.5500989767694868,0.0989010989010989,No
Column-wise,34,V8_Saliva_IgGRBD,91,91,122.48972522295438,116.41754376757275,-6.0721814553816245,0.4375556792155323,0.6622362641853983,0.06593406593406594,No
Column-wise,35,V8b_Saliva_IgGspike,91,91,338.2158605004405,344.14460657979106,5.92874607935056,-0.3761274592813347,0.707265326125231,0.10989010989010989,No
Column-wise,36,V8b_Saliva_IgGRBD,91,91,398.57266855436364,396.1769769237592,-2.3956916306044604,0.12491738647476668,0.9007286129518606,0.04395604395604396,No
Column-wise,37,V9_Saliva_IgGspike,91,91,223.05881720666702,208.66333156627613,-14.395485640390888,0.8670853707307048,0.38705568375718513,0.12087912087912088,No
Column-wise,38,V9_Saliva_IgGRBD,91,91,255.26088198462685,292.1360487990327,36.87516681440587,-1.4451899380243576,0.15014376563315987,0.13186813186813187,No
Column-wise,39,V4_Saliva_IgAspike,91,91,47.108007475570005,45.86472897215204,-1.2432785034179688,0.3010644271021,0.7637287241827408,0.07692307692307693,No
Column-wise,40,V4_Saliva_IgARBD,91,91,43.100691578545415,43.04655600838609,-0.054135570159324686,0.014648010409913127,0.9883300505256427,0.10989010989010989,No
Column-wise,41,V5_Saliva_IgAspike,91,91,84.73729122602023,77.67667179317264,-7.060619432847588,0.8403622285737096,0.401834176497494,0.15384615384615385,No
Column-wise,42,V5_Saliva_IgARBD,91,91,83.34017392108728,81.60172257711599,-1.7384513439712919,0.18624605892342763,0.8524621982142387,0.07692307692307693,No
Column-wise,43,V8_Saliva_IgAspike,91,91,51.38416520219583,56.04916367688022,4.664998474684388,-0.7965184545915511,0.42680282362100963,0.07692307692307693,No
Column-wise,44,V8_Saliva_IgARBD,91,91,57.968210541285,66.39521269745879,8.427002156173785,-0.9172302476755632,0.360341957905722,0.0989010989010989,No
Column-wise,45,V8b_Saliva_IgAspike,91,91,46.935210124476924,46.318018632930716,-0.6171914915462082,0.1522653434628666,0.8791503579559754,0.04395604395604396,No
Column-wise,46,V8b_Saliva_IgARBD,91,91,52.45808972107185,49.907579644695744,-2.5505100763761064,0.4283600213232078,0.6689039530709652,0.10989010989010989,No
Column-wise,47,V9_Saliva_IgAspike,91,91,27.16994598647068,25.396423723180217,-1.773522263290463,0.5298267172017481,0.5968863950322207,0.054945054945054944,No
Column-wise,48,V9_Saliva_IgARBD,91,91,26.604469154889767,29.999386588623235,3.394917433733468,-0.5079060971742005,0.6121425186808345,0.08791208791208792,No
Column-wise,49,V8_IFNg,91,91,31.1695054599217,32.39725276926062,1.2277473093389162,-0.2729054989469443,0.7852470512841276,0.06593406593406594,No
Column-wise,50,V9_IFNg,91,91,78.89835192083002,60.567857511750944,-18.33049440907908,1.4789179114847275,0.1411525408306228,0.0989010989010989,No
Column-wise,51,V8_IL2,91,91,130.1841593312693,137.78130294464447,7.597143613375152,-0.39013335342763744,0.6969007732405883,0.07692307692307693,No
Column-wise,52,V9_IL2,91,91,174.50123680030907,191.5945058130956,17.09326901278652,-0.6351147151708122,0.5261839926534507,0.06593406593406594,No
Column-wise,53,V9Dual,91,91,19.905494527502373,20.29478023340414,0.3892857059017665,-0.09968258743626691,0.9207074417846584,0.07692307692307693,No
Column-wise,54,V8Dual,91,91,8.972802202780167,9.634615405575259,0.6618132027950914,-0.35224943430395916,0.7250788820802507,0.054945054945054944,No
Column-wise,55,IFNG_production,91,91,0.09224910548489008,0.1056779013936418,0.01342879590875172,-0.9415746161746733,0.3477152579339202,0.07692307692307693,No
Column-wise,56,Il2_production,91,91,0.2338140260551002,0.21963390175785338,-0.014180124297246827,0.756025796365141,0.4506236148487158,0.08791208791208792,No
Column-wise,57,RATIO_CD4CD8,91,91,1.2654785350128845,1.2618334183653632,-0.003645116647521318,0.026022358336024454,0.9792684168613177,0.04395604395604396,No
Column-wise,58,V8Neut,91,91,265.0976501297165,271.14096239110927,6.043312261392771,-0.12439859572112458,0.9011386440884906,0.07692307692307693,No
Column-wise,59,V9Neut,91,91,935.7140911647251,897.3476543216915,-38.366436843033625,0.25876989131557854,0.7961084773332106,0.06593406593406594,No
Column-wise,60,V7_ACE2,91,91,334.41255225716054,346.2806858859219,11.86813362876137,-0.22630547788791666,0.8212207877532647,0.054945054945054944,No
Column-wise,61,V8_ACE2,91,91,136.17588026444992,152.2028411613716,16.02696089692168,-0.6629909008086645,0.5082129350542851,0.08791208791208792,No
Column-wise,62,V8b_ACE2,91,91,694.1192100441062,637.4178556505141,-56.70135439359217,0.8376476944111529,0.40334329647842215,0.08791208791208792,No
Column-wise,63,V9_ACE2,91,91,523.224073766352,577.100037920606,53.87596415425401,-0.6824362273109483,0.4958450290541624,0.07692307692307693,No
CVAE,1,spikeProduction_D1D2,91,91,3.140899490524124,3.1400694165910994,-0.0008300739330246998,0.05702404705043817,0.9546230518443877,0.3076923076923077,No
CVAE,2,spikeDecay_D1D2,91,91,0.024470117864209218,0.024454792838666466,-1.5325025542752002e-05,0.14153634517328753,0.8876861230902773,0.23076923076923078,No
CVAE,3,spikeProduction_D3,91,91,0.62353461260324,0.6234511471056676,-8.346549757232147e-05,0.18565275731503508,0.853064945110481,0.25274725274725274,No
CVAE,4,spikeDecay_D3,91,91,0.008703867730858562,0.008676871278701903,-2.6996452156658954e-05,1.0225722814990015,0.30878667025175605,0.27472527472527475,No
CVAE,5,RBDProduction_D1D2,91,91,2.404523417189881,2.3993529906639686,-0.005170426525912486,0.4685726997135467,0.6403402136100652,0.2967032967032967,No
CVAE,6,RBDDecay_D1D2,91,91,0.021558716197262753,0.021593405220371027,3.468902310827318e-05,-1.3207109434726592,0.18946735569313533,0.3516483516483517,No
CVAE,7,RBDProduction_D3,91,91,0.8169864972869119,0.818767215524401,0.001780718237489154,-0.7083463154733736,0.4803326919217651,0.25274725274725274,No
CVAE,8,RBDDecay_D3,91,91,0.011376512891889274,0.011360376336417356,-1.613655547191839e-05,0.6543827124690088,0.5142681514377985,0.3516483516483517,No
CVAE,9,V1_blood_IgGspike,91,91,6.896112140718397,6.535444547841837,-0.3606675928765606,0.4427909636158515,0.6588741161106833,0.3956043956043956,No
CVAE,10,V4_blood_IgGspike,91,91,203.0056377518308,166.90623331593943,-36.09940443589136,1.1580547827934968,0.24948898997576147,0.31868131868131866,No
CVAE,11,V4a_blood_IgGspike,91,91,125.34833855812366,97.11842518062382,-28.22991337749984,1.3644220591911633,0.17553126021909407,0.2967032967032967,No
CVAE,12,V6_blood_IgGspike,91,91,924.6595707568493,885.3571177052928,-39.30245305155654,0.7087608856685033,0.4798033613920304,0.3626373626373626,No
CVAE,13,V8_blood_IgGspike,91,91,483.44704525287335,411.20974614070013,-72.23729911217322,1.4321192127826712,0.1546088407043825,0.2967032967032967,No
CVAE,14,V8a_blood_IgGspike,91,91,339.3911614889627,255.23729512979696,-84.15386635916576,2.1889267990882386,0.030592844494050274,0.2087912087912088,Yes
CVAE,15,V8b_blood_IgGspike,91,91,1349.6065938760946,1413.2513870406938,63.64479316459915,-1.8779628494746816,0.06286588877805997,0.25274725274725274,No
CVAE,16,V9_blood_IgGspike,91,91,1015.3168724814614,1052.1900346357743,36.87316215431292,-0.6667313527348233,0.5062321430725795,0.4065934065934066,No
CVAE,17,V10_blood_IgGspike,91,91,962.7392485063154,844.2853604830228,-118.45388802329262,2.0104626668339836,0.046884716883900265,0.4835164835164835,Yes
CVAE,18,V11_blood_IgGspike,91,91,1314.8465629829154,1325.7503145658052,10.903751582889754,-0.29169340292756435,0.7710059453646892,0.5494505494505495,No
CVAE,19,V1_blood_IgGRBD,91,91,5.13758461029975,5.388901249393002,0.2513166390932522,-0.28981175254558994,0.7724946377510222,0.34065934065934067,No
CVAE,20,V4_blood_IgGRBD,91,91,226.04022855549067,147.48274398636033,-78.55748456913034,1.322198139210796,0.1892090097113847,0.24175824175824176,No
CVAE,21,V4a_blood_IgGRBD,91,91,159.47874348504203,83.44714544107626,-76.03159804396577,1.4652379747599444,0.14624559593230282,0.1978021978021978,No
CVAE,22,V6_blood_IgGRBD,91,91,1757.633392538343,1620.1949308625944,-137.4384616757486,0.8435390654657574,0.4005482420012688,0.27472527472527475,No
CVAE,23,V8_blood_IgGRBD,91,91,562.1188489578583,360.6336242340423,-201.48522472381597,2.2517590762646824,0.026302710015386897,0.17582417582417584,Yes
CVAE,24,V8a_blood_IgGRBD,91,91,494.1665499446156,284.38609297196945,-209.78045697264616,2.2953572500654134,0.023637069452482447,0.0989010989010989,Yes
CVAE,25,V8b_blood_IgGRBD,91,91,2589.5026994170726,2660.238536122081,70.7358367050083,-0.4852983192828857,0.6283875859396568,0.2967032967032967,No
CVAE,26,V9_blood_IgGRBD,91,91,1610.33636033928,1518.0899866125085,-92.24637372677148,0.4931490662240856,0.622777167561238,0.3956043956043956,No
CVAE,27,V10_blood_IgGRBD,91,91,1740.3842333646921,1457.038302578769,-283.3459307859232,1.4774688334679826,0.14233973362420713,0.3956043956043956,No
CVAE,28,V11_blood_IgGRBD,91,91,2435.6731343898145,2481.888663826408,46.21552943659344,-0.2645832860765811,0.7917749449471692,0.31868131868131866,No
CVAE,29,V4_Saliva_IgGspike,91,91,44.520155346000585,42.19181046119103,-2.328344884809553,0.7191058848160992,0.47358817709406986,0.26373626373626374,No
CVAE,30,V4_Saliva_IgGRBD,91,91,34.03445494174957,29.810892157502227,-4.2235627842473455,1.0271647882373591,0.3064938493969385,0.2967032967032967,No
CVAE,31,V5_Saliva_IgGspike,91,91,145.75231281021138,146.698486160446,0.9461733502346306,-0.07702955747679846,0.9387211341357892,0.26373626373626374,No
CVAE,32,V5_Saliva_IgGRBD,91,91,153.54405279473943,148.9174069415082,-4.626645853231224,0.296413035692678,0.7674210020210273,0.27472527472527475,No
CVAE,33,V8_Saliva_IgGspike,91,91,125.64155031200293,117.75310160039545,-7.888448711607481,0.762637251834033,0.4471101822084572,0.23076923076923078,No
CVAE,34,V8_Saliva_IgGRBD,91,91,122.48972522295438,121.31766099196214,-1.172064230992234,0.10451314792687275,0.916928056224257,0.26373626373626374,No
CVAE,35,V8b_Saliva_IgGspike,91,91,338.2158605004405,351.65110963255495,13.43524913211445,-1.1336698116922153,0.25923713532764314,0.2087912087912088,No
CVAE,36,V8b_Saliva_IgGRBD,91,91,398.57266855436364,414.0143865229009,15.441717968537262,-1.0233791462274422,0.3081456372967726,0.16483516483516483,No
CVAE,37,V9_Saliva_IgGspike,91,91,223.05881720666702,225.14727581988325,2.0884586132162326,-0.15707431827112844,0.875441734484895,0.24175824175824176,No
CVAE,38,V9_Saliva_IgGRBD,91,91,255.26088198462685,256.90166850666424,1.6407865220373878,-0.08455937416905283,0.9327514669010502,0.27472527472527475,No
CVAE,39,V4_Saliva_IgAspike,91,91,47.108007475570005,45.17361030997811,-1.9343971655918963,0.5761662120410905,0.5657252241690123,0.25274725274725274,No
CVAE,40,V4_Saliva_IgARBD,91,91,43.100691578545415,41.900613197913536,-1.2000783806318793,0.37640022760137426,0.7072485403256679,0.1978021978021978,No
CVAE,41,V5_Saliva_IgAspike,91,91,84.73729122602023,84.00301008958083,-0.7342811364394066,0.10623420114451938,0.915563726863393,0.25274725274725274,No
CVAE,42,V5_Saliva_IgARBD,91,91,83.34017392108728,85.2138788831103,1.8737049620230124,-0.26135646230581366,0.79422384802873,0.31868131868131866,No
CVAE,43,V8_Saliva_IgAspike,91,91,51.38416520219583,49.58044236570924,-1.8037228364865925,0.4495439609991843,0.6539402948976822,0.2087912087912088,No
CVAE,44,V8_Saliva_IgARBD,91,91,57.968210541285,52.80165728893909,-5.1665532523459134,0.8829449273732345,0.37917243627221764,0.23076923076923078,No
CVAE,45,V8b_Saliva_IgAspike,91,91,46.935210124476924,45.31244221362439,-1.622767910852538,0.502226949486023,0.6164674297636421,0.25274725274725274,No
CVAE,46,V8b_Saliva_IgARBD,91,91,52.45808972107185,48.44616036886697,-4.011929352204881,0.8951012524172851,0.3724085089453075,0.24175824175824176,No
CVAE,47,V9_Saliva_IgAspike,91,91,27.16994598647068,27.05261183309031,-0.11733415338036934,0.0450177449653707,0.9641693427884397,0.2967032967032967,No
CVAE,48,V9_Saliva_IgARBD,91,91,26.604469154889767,24.10943053318904,-2.4950386217007257,0.5269723556317044,0.599380696919778,0.3516483516483517,No
CVAE,49,V8_IFNg,91,91,31.1695054599217,35.035155034327246,3.865649574405545,-0.98217857504743,0.3276861837875976,0.4065934065934066,No
